seq,train_no,train_type,service_type,direction,origin,dep_time,dest,arr_time,sched_duration,distance_km,days_kor,main_line_kor,note,dep_time_parsed,arr_time_parsed,sched_dur_sec,avg_speed_kmh,day_of_week,main_line_norm,overnight_flag,dep_dt,arr_dt,block_time_min,sched_dur_min,dur_diff_min,est_revenue_won_general
17,3017,화물,정기,하,오봉,18:37:00,부산신항,23:35:00,4:58:00,402.3,월화수목금토,경부선,,18:37:00,23:35:00,17880,81.0,Fri,Gyeongbu Line,0,2024-01-05 18:37:00,2024-01-05 23:35:00,298.0,298.0,0.0,22158684.0
17,3017,화물,정기,하,오봉,18:37:00,부산신항,23:35:00,4:58:00,402.3,월화수목금토,경부선,,18:37:00,23:35:00,17880,81.0,Sat,Gyeongbu Line,0,2024-01-06 18:37:00,2024-01-06 23:35:00,298.0,298.0,0.0,22158684.0
18,3018,화물,정기,상,부산신항,21:50:00,오봉,3:58:00,6:08:00,402.3,일월화수목금토,경부선,,21:50:00,03:58:00,22080,65.59239130434783,Sun,Gyeongbu Line,1,2024-01-07 21:50:00,2024-01-08 03:58:00,368.0,368.0,0.0,22158684.0
18,3018,화물,정기,상,부산신항,21:50:00,오봉,3:58:00,6:08:00,402.3,일월화수목금토,경부선,,21:50:00,03:58:00,22080,65.59239130434783,Mon,Gyeongbu Line,1,2024-01-01 21:50:00,2024-01-02 03:58:00,368.0,368.0,0.0,22158684.0
18,3018,화물,정기,상,부산신항,21:50:00,오봉,3:58:00,6:08:00,402.3,일월화수목금토,경부선,,21:50:00,03:58:00,22080,65.59239130434783,Tue,Gyeongbu Line,1,2024-01-02 21:50:00,2024-01-03 03:58:00,368.0,368.0,0.0,22158684.0
18,3018,화물,정기,상,부산신항,21:50:00,오봉,3:58:00,6:08:00,402.3,일월화수목금토,경부선,,21:50:00,03:58:00,22080,65.59239130434783,Wed,Gyeongbu Line,1,2024-01-03 21:50:00,2024-01-04 03:58:00,368.0,368.0,0.0,22158684.0
18,3018,화물,정기,상,부산신항,21:50:00,오봉,3:58:00,6:08:00,402.3,일월화수목금토,경부선,,21:50:00,03:58:00,22080,65.59239130434783,Thu,Gyeongbu Line,1,2024-01-04 21:50:00,2024-01-05 03:58:00,368.0,368.0,0.0,22158684.0
18,3018,화물,정기,상,부산신항,21:50:00,오봉,3:58:00,6:08:00,402.3,일월화수목금토,경부선,,21:50:00,03:58:00,22080,65.59239130434783,Fri,Gyeongbu Line,1,2024-01-05 21:50:00,2024-01-06 03:58:00,368.0,368.0,0.0,22158684.0
18,3018,화물,정기,상,부산신항,21:50:00,오봉,3:58:00,6:08:00,402.3,일월화수목금토,경부선,,21:50:00,03:58:00,22080,65.59239130434783,Sat,Gyeongbu Line,1,2024-01-06 21:50:00,2024-01-07 03:58:00,368.0,368.0,0.0,22158684.0
19,3019,화물,정기,하,오봉,21:10:00,부산신항,3:05:00,5:55:00,402.3,월화수목금,경부선,,21:10:00,03:05:00,21300,67.9943661971831,Mon,Gyeongbu Line,1,2024-01-01 21:10:00,2024-01-02 03:05:00,355.0,355.0,0.0,22158684.0
19,3019,화물,정기,하,오봉,21:10:00,부산신항,3:05:00,5:55:00,402.3,월화수목금,경부선,,21:10:00,03:05:00,21300,67.9943661971831,Tue,Gyeongbu Line,1,2024-01-02 21:10:00,2024-01-03 03:05:00,355.0,355.0,0.0,22158684.0
19,3019,화물,정기,하,오봉,21:10:00,부산신항,3:05:00,5:55:00,402.3,월화수목금,경부선,,21:10:00,03:05:00,21300,67.9943661971831,Wed,Gyeongbu Line,1,2024-01-03 21:10:00,2024-01-04 03:05:00,355.0,355.0,0.0,22158684.0
19,3019,화물,정기,하,오봉,21:10:00,부산신항,3:05:00,5:55:00,402.3,월화수목금,경부선,,21:10:00,03:05:00,21300,67.9943661971831,Thu,Gyeongbu Line,1,2024-01-04 21:10:00,2024-01-05 03:05:00,355.0,355.0,0.0,22158684.0
19,3019,화물,정기,하,오봉,21:10:00,부산신항,3:05:00,5:55:00,402.3,월화수목금,경부선,,21:10:00,03:05:00,21300,67.9943661971831,Fri,Gyeongbu Line,1,2024-01-05 21:10:00,2024-01-06 03:05:00,355.0,355.0,0.0,22158684.0
20,3020,화물,정기,상,부산신항,22:00:00,오봉,4:10:00,6:10:00,402.3,월화수목금,경부선,,22:00:00,04:10:00,22200,65.23783783783783,Mon,Gyeongbu Line,1,2024-01-01 22:00:00,2024-01-02 04:10:00,370.0,370.0,0.0,22158684.0
20,3020,화물,정기,상,부산신항,22:00:00,오봉,4:10:00,6:10:00,402.3,월화수목금,경부선,,22:00:00,04:10:00,22200,65.23783783783783,Tue,Gyeongbu Line,1,2024-01-02 22:00:00,2024-01-03 04:10:00,370.0,370.0,0.0,22158684.0
20,3020,화물,정기,상,부산신항,22:00:00,오봉,4:10:00,6:10:00,402.3,월화수목금,경부선,,22:00:00,04:10:00,22200,65.23783783783783,Wed,Gyeongbu Line,1,2024-01-03 22:00:00,2024-01-04 04:10:00,370.0,370.0,0.0,22158684.0
20,3020,화물,정기,상,부산신항,22:00:00,오봉,4:10:00,6:10:00,402.3,월화수목금,경부선,,22:00:00,04:10:00,22200,65.23783783783783,Thu,Gyeongbu Line,1,2024-01-04 22:00:00,2024-01-05 04:10:00,370.0,370.0,0.0,22158684.0
20,3020,화물,정기,상,부산신항,22:00:00,오봉,4:10:00,6:10:00,402.3,월화수목금,경부선,,22:00:00,04:10:00,22200,65.23783783783783,Fri,Gyeongbu Line,1,2024-01-05 22:00:00,2024-01-06 04:10:00,370.0,370.0,0.0,22158684.0
21,3021,화물,정기,하,오봉,9:46:00,부산진,14:31:00,4:45:00,410.4,화수목금토,경부선,,09:46:00,14:31:00,17100,86.39999999999999,Tue,Gyeongbu Line,0,2024-01-02 09:46:00,2024-01-02 14:31:00,285.0,285.0,0.0,22604832.0
21,3021,화물,정기,하,오봉,9:46:00,부산진,14:31:00,4:45:00,410.4,화수목금토,경부선,,09:46:00,14:31:00,17100,86.39999999999999,Wed,Gyeongbu Line,0,2024-01-03 09:46:00,2024-01-03 14:31:00,285.0,285.0,0.0,22604832.0
21,3021,화물,정기,하,오봉,9:46:00,부산진,14:31:00,4:45:00,410.4,화수목금토,경부선,,09:46:00,14:31:00,17100,86.39999999999999,Thu,Gyeongbu Line,0,2024-01-04 09:46:00,2024-01-04 14:31:00,285.0,285.0,0.0,22604832.0
21,3021,화물,정기,하,오봉,9:46:00,부산진,14:31:00,4:45:00,410.4,화수목금토,경부선,,09:46:00,14:31:00,17100,86.39999999999999,Fri,Gyeongbu Line,0,2024-01-05 09:46:00,2024-01-05 14:31:00,285.0,285.0,0.0,22604832.0
21,3021,화물,정기,하,오봉,9:46:00,부산진,14:31:00,4:45:00,410.4,화수목금토,경부선,,09:46:00,14:31:00,17100,86.39999999999999,Sat,Gyeongbu Line,0,2024-01-06 09:46:00,2024-01-06 14:31:00,285.0,285.0,0.0,22604832.0
22,3022,화물,정기,상,부산진,5:12:00,오봉,11:44:00,6:32:00,410.4,화수목금토,경부선,,05:12:00,11:44:00,23520,62.816326530612244,Tue,Gyeongbu Line,0,2024-01-02 05:12:00,2024-01-02 11:44:00,392.0,392.0,0.0,22604832.0
22,3022,화물,정기,상,부산진,5:12:00,오봉,11:44:00,6:32:00,410.4,화수목금토,경부선,,05:12:00,11:44:00,23520,62.816326530612244,Wed,Gyeongbu Line,0,2024-01-03 05:12:00,2024-01-03 11:44:00,392.0,392.0,0.0,22604832.0
22,3022,화물,정기,상,부산진,5:12:00,오봉,11:44:00,6:32:00,410.4,화수목금토,경부선,,05:12:00,11:44:00,23520,62.816326530612244,Thu,Gyeongbu Line,0,2024-01-04 05:12:00,2024-01-04 11:44:00,392.0,392.0,0.0,22604832.0
22,3022,화물,정기,상,부산진,5:12:00,오봉,11:44:00,6:32:00,410.4,화수목금토,경부선,,05:12:00,11:44:00,23520,62.816326530612244,Fri,Gyeongbu Line,0,2024-01-05 05:12:00,2024-01-05 11:44:00,392.0,392.0,0.0,22604832.0
22,3022,화물,정기,상,부산진,5:12:00,오봉,11:44:00,6:32:00,410.4,화수목금토,경부선,,05:12:00,11:44:00,23520,62.816326530612244,Sat,Gyeongbu Line,0,2024-01-06 05:12:00,2024-01-06 11:44:00,392.0,392.0,0.0,22604832.0
23,3023,화물,정기,하,오봉,11:26:00,부산진,16:20:00,4:54:00,410.4,화수목금토,경부선,,11:26:00,16:20:00,17640,83.75510204081631,Tue,Gyeongbu Line,0,2024-01-02 11:26:00,2024-01-02 16:20:00,294.0,294.0,0.0,22604832.0
23,3023,화물,정기,하,오봉,11:26:00,부산진,16:20:00,4:54:00,410.4,화수목금토,경부선,,11:26:00,16:20:00,17640,83.75510204081631,Wed,Gyeongbu Line,0,2024-01-03 11:26:00,2024-01-03 16:20:00,294.0,294.0,0.0,22604832.0
23,3023,화물,정기,하,오봉,11:26:00,부산진,16:20:00,4:54:00,410.4,화수목금토,경부선,,11:26:00,16:20:00,17640,83.75510204081631,Thu,Gyeongbu Line,0,2024-01-04 11:26:00,2024-01-04 16:20:00,294.0,294.0,0.0,22604832.0
23,3023,화물,정기,하,오봉,11:26:00,부산진,16:20:00,4:54:00,410.4,화수목금토,경부선,,11:26:00,16:20:00,17640,83.75510204081631,Fri,Gyeongbu Line,0,2024-01-05 11:26:00,2024-01-05 16:20:00,294.0,294.0,0.0,22604832.0
23,3023,화물,정기,하,오봉,11:26:00,부산진,16:20:00,4:54:00,410.4,화수목금토,경부선,,11:26:00,16:20:00,17640,83.75510204081631,Sat,Gyeongbu Line,0,2024-01-06 11:26:00,2024-01-06 16:20:00,294.0,294.0,0.0,22604832.0
24,3024,화물,정기,상,부산진,12:35:00,오봉,17:35:00,5:00:00,410.4,월화수목금,경부선,,12:35:00,17:35:00,18000,82.08,Mon,Gyeongbu Line,0,2024-01-01 12:35:00,2024-01-01 17:35:00,300.0,300.0,0.0,22604832.0
24,3024,화물,정기,상,부산진,12:35:00,오봉,17:35:00,5:00:00,410.4,월화수목금,경부선,,12:35:00,17:35:00,18000,82.08,Tue,Gyeongbu Line,0,2024-01-02 12:35:00,2024-01-02 17:35:00,300.0,300.0,0.0,22604832.0
24,3024,화물,정기,상,부산진,12:35:00,오봉,17:35:00,5:00:00,410.4,월화수목금,경부선,,12:35:00,17:35:00,18000,82.08,Wed,Gyeongbu Line,0,2024-01-03 12:35:00,2024-01-03 17:35:00,300.0,300.0,0.0,22604832.0
24,3024,화물,정기,상,부산진,12:35:00,오봉,17:35:00,5:00:00,410.4,월화수목금,경부선,,12:35:00,17:35:00,18000,82.08,Thu,Gyeongbu Line,0,2024-01-04 12:35:00,2024-01-04 17:35:00,300.0,300.0,0.0,22604832.0
24,3024,화물,정기,상,부산진,12:35:00,오봉,17:35:00,5:00:00,410.4,월화수목금,경부선,,12:35:00,17:35:00,18000,82.08,Fri,Gyeongbu Line,0,2024-01-05 12:35:00,2024-01-05 17:35:00,300.0,300.0,0.0,22604832.0
25,3025,화물,정기,하,오봉,20:41:00,부산진,2:33:00,5:52:00,410.4,월화수목금,경부선,,20:41:00,02:33:00,21120,69.95454545454545,Mon,Gyeongbu Line,1,2024-01-01 20:41:00,2024-01-02 02:33:00,352.0,352.0,0.0,22604832.0
25,3025,화물,정기,하,오봉,20:41:00,부산진,2:33:00,5:52:00,410.4,월화수목금,경부선,,20:41:00,02:33:00,21120,69.95454545454545,Tue,Gyeongbu Line,1,2024-01-02 20:41:00,2024-01-03 02:33:00,352.0,352.0,0.0,22604832.0
25,3025,화물,정기,하,오봉,20:41:00,부산진,2:33:00,5:52:00,410.4,월화수목금,경부선,,20:41:00,02:33:00,21120,69.95454545454545,Wed,Gyeongbu Line,1,2024-01-03 20:41:00,2024-01-04 02:33:00,352.0,352.0,0.0,22604832.0
25,3025,화물,정기,하,오봉,20:41:00,부산진,2:33:00,5:52:00,410.4,월화수목금,경부선,,20:41:00,02:33:00,21120,69.95454545454545,Thu,Gyeongbu Line,1,2024-01-04 20:41:00,2024-01-05 02:33:00,352.0,352.0,0.0,22604832.0
25,3025,화물,정기,하,오봉,20:41:00,부산진,2:33:00,5:52:00,410.4,월화수목금,경부선,,20:41:00,02:33:00,21120,69.95454545454545,Fri,Gyeongbu Line,1,2024-01-05 20:41:00,2024-01-06 02:33:00,352.0,352.0,0.0,22604832.0
26,3026,화물,정기,상,부산진,16:45:00,오봉,21:40:00,4:55:00,410.4,화수목금토,경부선,,16:45:00,21:40:00,17700,83.47118644067795,Tue,Gyeongbu Line,0,2024-01-02 16:45:00,2024-01-02 21:40:00,295.0,295.0,0.0,22604832.0
26,3026,화물,정기,상,부산진,16:45:00,오봉,21:40:00,4:55:00,410.4,화수목금토,경부선,,16:45:00,21:40:00,17700,83.47118644067795,Wed,Gyeongbu Line,0,2024-01-03 16:45:00,2024-01-03 21:40:00,295.0,295.0,0.0,22604832.0
26,3026,화물,정기,상,부산진,16:45:00,오봉,21:40:00,4:55:00,410.4,화수목금토,경부선,,16:45:00,21:40:00,17700,83.47118644067795,Thu,Gyeongbu Line,0,2024-01-04 16:45:00,2024-01-04 21:40:00,295.0,295.0,0.0,22604832.0
26,3026,화물,정기,상,부산진,16:45:00,오봉,21:40:00,4:55:00,410.4,화수목금토,경부선,,16:45:00,21:40:00,17700,83.47118644067795,Fri,Gyeongbu Line,0,2024-01-05 16:45:00,2024-01-05 21:40:00,295.0,295.0,0.0,22604832.0
26,3026,화물,정기,상,부산진,16:45:00,오봉,21:40:00,4:55:00,410.4,화수목금토,경부선,,16:45:00,21:40:00,17700,83.47118644067795,Sat,Gyeongbu Line,0,2024-01-06 16:45:00,2024-01-06 21:40:00,295.0,295.0,0.0,22604832.0
27,3027,화물,정기,하,오봉,20:50:00,부산진,3:00:00,6:10:00,410.4,월화수목금토,경부선,,20:50:00,03:00:00,22200,66.55135135135134,Mon,Gyeongbu Line,1,2024-01-01 20:50:00,2024-01-02 03:00:00,370.0,370.0,0.0,22604832.0
27,3027,화물,정기,하,오봉,20:50:00,부산진,3:00:00,6:10:00,410.4,월화수목금토,경부선,,20:50:00,03:00:00,22200,66.55135135135134,Tue,Gyeongbu Line,1,2024-01-02 20:50:00,2024-01-03 03:00:00,370.0,370.0,0.0,22604832.0
27,3027,화물,정기,하,오봉,20:50:00,부산진,3:00:00,6:10:00,410.4,월화수목금토,경부선,,20:50:00,03:00:00,22200,66.55135135135134,Wed,Gyeongbu Line,1,2024-01-03 20:50:00,2024-01-04 03:00:00,370.0,370.0,0.0,22604832.0
27,3027,화물,정기,하,오봉,20:50:00,부산진,3:00:00,6:10:00,410.4,월화수목금토,경부선,,20:50:00,03:00:00,22200,66.55135135135134,Thu,Gyeongbu Line,1,2024-01-04 20:50:00,2024-01-05 03:00:00,370.0,370.0,0.0,22604832.0
27,3027,화물,정기,하,오봉,20:50:00,부산진,3:00:00,6:10:00,410.4,월화수목금토,경부선,,20:50:00,03:00:00,22200,66.55135135135134,Fri,Gyeongbu Line,1,2024-01-05 20:50:00,2024-01-06 03:00:00,370.0,370.0,0.0,22604832.0
27,3027,화물,정기,하,오봉,20:50:00,부산진,3:00:00,6:10:00,410.4,월화수목금토,경부선,,20:50:00,03:00:00,22200,66.55135135135134,Sat,Gyeongbu Line,1,2024-01-06 20:50:00,2024-01-07 03:00:00,370.0,370.0,0.0,22604832.0
28,3028,화물,정기,상,부산진,21:20:00,오봉,3:36:00,6:16:00,410.4,월화수목금토,경부선,,21:20:00,03:36:00,22560,65.48936170212765,Mon,Gyeongbu Line,1,2024-01-01 21:20:00,2024-01-02 03:36:00,376.0,376.0,0.0,22604832.0
28,3028,화물,정기,상,부산진,21:20:00,오봉,3:36:00,6:16:00,410.4,월화수목금토,경부선,,21:20:00,03:36:00,22560,65.48936170212765,Tue,Gyeongbu Line,1,2024-01-02 21:20:00,2024-01-03 03:36:00,376.0,376.0,0.0,22604832.0
28,3028,화물,정기,상,부산진,21:20:00,오봉,3:36:00,6:16:00,410.4,월화수목금토,경부선,,21:20:00,03:36:00,22560,65.48936170212765,Wed,Gyeongbu Line,1,2024-01-03 21:20:00,2024-01-04 03:36:00,376.0,376.0,0.0,22604832.0
28,3028,화물,정기,상,부산진,21:20:00,오봉,3:36:00,6:16:00,410.4,월화수목금토,경부선,,21:20:00,03:36:00,22560,65.48936170212765,Thu,Gyeongbu Line,1,2024-01-04 21:20:00,2024-01-05 03:36:00,376.0,376.0,0.0,22604832.0
28,3028,화물,정기,상,부산진,21:20:00,오봉,3:36:00,6:16:00,410.4,월화수목금토,경부선,,21:20:00,03:36:00,22560,65.48936170212765,Fri,Gyeongbu Line,1,2024-01-05 21:20:00,2024-01-06 03:36:00,376.0,376.0,0.0,22604832.0
28,3028,화물,정기,상,부산진,21:20:00,오봉,3:36:00,6:16:00,410.4,월화수목금토,경부선,,21:20:00,03:36:00,22560,65.48936170212765,Sat,Gyeongbu Line,1,2024-01-06 21:20:00,2024-01-07 03:36:00,376.0,376.0,0.0,22604832.0
29,3041,화물,정기,하,삽교,13:08:00,부산신항,19:37:00,6:29:00,377.7,일월화수목금토,경부선,,13:08:00,19:37:00,23340,58.25706940874036,Sun,Gyeongbu Line,0,2024-01-07 13:08:00,2024-01-07 19:37:00,389.0,389.0,0.0,20803716.0
29,3041,화물,정기,하,삽교,13:08:00,부산신항,19:37:00,6:29:00,377.7,일월화수목금토,경부선,,13:08:00,19:37:00,23340,58.25706940874036,Mon,Gyeongbu Line,0,2024-01-01 13:08:00,2024-01-01 19:37:00,389.0,389.0,0.0,20803716.0
29,3041,화물,정기,하,삽교,13:08:00,부산신항,19:37:00,6:29:00,377.7,일월화수목금토,경부선,,13:08:00,19:37:00,23340,58.25706940874036,Tue,Gyeongbu Line,0,2024-01-02 13:08:00,2024-01-02 19:37:00,389.0,389.0,0.0,20803716.0
29,3041,화물,정기,하,삽교,13:08:00,부산신항,19:37:00,6:29:00,377.7,일월화수목금토,경부선,,13:08:00,19:37:00,23340,58.25706940874036,Wed,Gyeongbu Line,0,2024-01-03 13:08:00,2024-01-03 19:37:00,389.0,389.0,0.0,20803716.0
29,3041,화물,정기,하,삽교,13:08:00,부산신항,19:37:00,6:29:00,377.7,일월화수목금토,경부선,,13:08:00,19:37:00,23340,58.25706940874036,Thu,Gyeongbu Line,0,2024-01-04 13:08:00,2024-01-04 19:37:00,389.0,389.0,0.0,20803716.0
29,3041,화물,정기,하,삽교,13:08:00,부산신항,19:37:00,6:29:00,377.7,일월화수목금토,경부선,,13:08:00,19:37:00,23340,58.25706940874036,Fri,Gyeongbu Line,0,2024-01-05 13:08:00,2024-01-05 19:37:00,389.0,389.0,0.0,20803716.0
29,3041,화물,정기,하,삽교,13:08:00,부산신항,19:37:00,6:29:00,377.7,일월화수목금토,경부선,,13:08:00,19:37:00,23340,58.25706940874036,Sat,Gyeongbu Line,0,2024-01-06 13:08:00,2024-01-06 19:37:00,389.0,389.0,0.0,20803716.0
30,3042,화물,정기,상,부산신항,4:10:00,삽교,10:50:00,6:40:00,377.7,일월화수목금토,경부선,,04:10:00,10:50:00,24000,56.654999999999994,Sun,Gyeongbu Line,0,2024-01-07 04:10:00,2024-01-07 10:50:00,400.0,400.0,0.0,20803716.0
30,3042,화물,정기,상,부산신항,4:10:00,삽교,10:50:00,6:40:00,377.7,일월화수목금토,경부선,,04:10:00,10:50:00,24000,56.654999999999994,Mon,Gyeongbu Line,0,2024-01-01 04:10:00,2024-01-01 10:50:00,400.0,400.0,0.0,20803716.0
30,3042,화물,정기,상,부산신항,4:10:00,삽교,10:50:00,6:40:00,377.7,일월화수목금토,경부선,,04:10:00,10:50:00,24000,56.654999999999994,Tue,Gyeongbu Line,0,2024-01-02 04:10:00,2024-01-02 10:50:00,400.0,400.0,0.0,20803716.0
30,3042,화물,정기,상,부산신항,4:10:00,삽교,10:50:00,6:40:00,377.7,일월화수목금토,경부선,,04:10:00,10:50:00,24000,56.654999999999994,Wed,Gyeongbu Line,0,2024-01-03 04:10:00,2024-01-03 10:50:00,400.0,400.0,0.0,20803716.0
30,3042,화물,정기,상,부산신항,4:10:00,삽교,10:50:00,6:40:00,377.7,일월화수목금토,경부선,,04:10:00,10:50:00,24000,56.654999999999994,Thu,Gyeongbu Line,0,2024-01-04 04:10:00,2024-01-04 10:50:00,400.0,400.0,0.0,20803716.0
30,3042,화물,정기,상,부산신항,4:10:00,삽교,10:50:00,6:40:00,377.7,일월화수목금토,경부선,,04:10:00,10:50:00,24000,56.654999999999994,Fri,Gyeongbu Line,0,2024-01-05 04:10:00,2024-01-05 10:50:00,400.0,400.0,0.0,20803716.0
30,3042,화물,정기,상,부산신항,4:10:00,삽교,10:50:00,6:40:00,377.7,일월화수목금토,경부선,,04:10:00,10:50:00,24000,56.654999999999994,Sat,Gyeongbu Line,0,2024-01-06 04:10:00,2024-01-06 10:50:00,400.0,400.0,0.0,20803716.0
31,3043,화물,정기,하,삽교,20:50:00,부산신항,2:54:00,6:04:00,377.7,일월화수목금토,경부선,,20:50:00,02:54:00,21840,62.25824175824176,Sun,Gyeongbu Line,1,2024-01-07 20:50:00,2024-01-08 02:54:00,364.0,364.0,0.0,20803716.0
31,3043,화물,정기,하,삽교,20:50:00,부산신항,2:54:00,6:04:00,377.7,일월화수목금토,경부선,,20:50:00,02:54:00,21840,62.25824175824176,Mon,Gyeongbu Line,1,2024-01-01 20:50:00,2024-01-02 02:54:00,364.0,364.0,0.0,20803716.0
31,3043,화물,정기,하,삽교,20:50:00,부산신항,2:54:00,6:04:00,377.7,일월화수목금토,경부선,,20:50:00,02:54:00,21840,62.25824175824176,Tue,Gyeongbu Line,1,2024-01-02 20:50:00,2024-01-03 02:54:00,364.0,364.0,0.0,20803716.0
31,3043,화물,정기,하,삽교,20:50:00,부산신항,2:54:00,6:04:00,377.7,일월화수목금토,경부선,,20:50:00,02:54:00,21840,62.25824175824176,Wed,Gyeongbu Line,1,2024-01-03 20:50:00,2024-01-04 02:54:00,364.0,364.0,0.0,20803716.0
31,3043,화물,정기,하,삽교,20:50:00,부산신항,2:54:00,6:04:00,377.7,일월화수목금토,경부선,,20:50:00,02:54:00,21840,62.25824175824176,Thu,Gyeongbu Line,1,2024-01-04 20:50:00,2024-01-05 02:54:00,364.0,364.0,0.0,20803716.0
31,3043,화물,정기,하,삽교,20:50:00,부산신항,2:54:00,6:04:00,377.7,일월화수목금토,경부선,,20:50:00,02:54:00,21840,62.25824175824176,Fri,Gyeongbu Line,1,2024-01-05 20:50:00,2024-01-06 02:54:00,364.0,364.0,0.0,20803716.0
31,3043,화물,정기,하,삽교,20:50:00,부산신항,2:54:00,6:04:00,377.7,일월화수목금토,경부선,,20:50:00,02:54:00,21840,62.25824175824176,Sat,Gyeongbu Line,1,2024-01-06 20:50:00,2024-01-07 02:54:00,364.0,364.0,0.0,20803716.0
32,3044,화물,정기,상,부산신항,11:42:00,삽교,17:49:00,6:07:00,377.7,일월화수목금토,경부선,,11:42:00,17:49:00,22020,61.74931880108992,Sun,Gyeongbu Line,0,2024-01-07 11:42:00,2024-01-07 17:49:00,367.0,367.0,0.0,20803716.0
32,3044,화물,정기,상,부산신항,11:42:00,삽교,17:49:00,6:07:00,377.7,일월화수목금토,경부선,,11:42:00,17:49:00,22020,61.74931880108992,Mon,Gyeongbu Line,0,2024-01-01 11:42:00,2024-01-01 17:49:00,367.0,367.0,0.0,20803716.0
32,3044,화물,정기,상,부산신항,11:42:00,삽교,17:49:00,6:07:00,377.7,일월화수목금토,경부선,,11:42:00,17:49:00,22020,61.74931880108992,Tue,Gyeongbu Line,0,2024-01-02 11:42:00,2024-01-02 17:49:00,367.0,367.0,0.0,20803716.0
32,3044,화물,정기,상,부산신항,11:42:00,삽교,17:49:00,6:07:00,377.7,일월화수목금토,경부선,,11:42:00,17:49:00,22020,61.74931880108992,Wed,Gyeongbu Line,0,2024-01-03 11:42:00,2024-01-03 17:49:00,367.0,367.0,0.0,20803716.0
32,3044,화물,정기,상,부산신항,11:42:00,삽교,17:49:00,6:07:00,377.7,일월화수목금토,경부선,,11:42:00,17:49:00,22020,61.74931880108992,Thu,Gyeongbu Line,0,2024-01-04 11:42:00,2024-01-04 17:49:00,367.0,367.0,0.0,20803716.0
32,3044,화물,정기,상,부산신항,11:42:00,삽교,17:49:00,6:07:00,377.7,일월화수목금토,경부선,,11:42:00,17:49:00,22020,61.74931880108992,Fri,Gyeongbu Line,0,2024-01-05 11:42:00,2024-01-05 17:49:00,367.0,367.0,0.0,20803716.0
32,3044,화물,정기,상,부산신항,11:42:00,삽교,17:49:00,6:07:00,377.7,일월화수목금토,경부선,,11:42:00,17:49:00,22020,61.74931880108992,Sat,Gyeongbu Line,0,2024-01-06 11:42:00,2024-01-06 17:49:00,367.0,367.0,0.0,20803716.0
33,3049,화물,정기,하,천안,14:19:00,부산신항,19:49:00,5:30:00,335.2,월화수목금,경부선,,14:19:00,19:49:00,19800,60.945454545454545,Mon,Gyeongbu Line,0,2024-01-01 14:19:00,2024-01-01 19:49:00,330.0,330.0,0.0,18462816.0
33,3049,화물,정기,하,천안,14:19:00,부산신항,19:49:00,5:30:00,335.2,월화수목금,경부선,,14:19:00,19:49:00,19800,60.945454545454545,Tue,Gyeongbu Line,0,2024-01-02 14:19:00,2024-01-02 19:49:00,330.0,330.0,0.0,18462816.0
33,3049,화물,정기,하,천안,14:19:00,부산신항,19:49:00,5:30:00,335.2,월화수목금,경부선,,14:19:00,19:49:00,19800,60.945454545454545,Wed,Gyeongbu Line,0,2024-01-03 14:19:00,2024-01-03 19:49:00,330.0,330.0,0.0,18462816.0
33,3049,화물,정기,하,천안,14:19:00,부산신항,19:49:00,5:30:00,335.2,월화수목금,경부선,,14:19:00,19:49:00,19800,60.945454545454545,Thu,Gyeongbu Line,0,2024-01-04 14:19:00,2024-01-04 19:49:00,330.0,330.0,0.0,18462816.0
33,3049,화물,정기,하,천안,14:19:00,부산신항,19:49:00,5:30:00,335.2,월화수목금,경부선,,14:19:00,19:49:00,19800,60.945454545454545,Fri,Gyeongbu Line,0,2024-01-05 14:19:00,2024-01-05 19:49:00,330.0,330.0,0.0,18462816.0
34,3050,화물,정기,상,부산신항,4:20:00,천안,10:10:00,5:50:00,335.2,월화수목금,경부선,,04:20:00,10:10:00,21000,57.462857142857146,Mon,Gyeongbu Line,0,2024-01-01 04:20:00,2024-01-01 10:10:00,350.0,350.0,0.0,18462816.0
34,3050,화물,정기,상,부산신항,4:20:00,천안,10:10:00,5:50:00,335.2,월화수목금,경부선,,04:20:00,10:10:00,21000,57.462857142857146,Tue,Gyeongbu Line,0,2024-01-02 04:20:00,2024-01-02 10:10:00,350.0,350.0,0.0,18462816.0
34,3050,화물,정기,상,부산신항,4:20:00,천안,10:10:00,5:50:00,335.2,월화수목금,경부선,,04:20:00,10:10:00,21000,57.462857142857146,Wed,Gyeongbu Line,0,2024-01-03 04:20:00,2024-01-03 10:10:00,350.0,350.0,0.0,18462816.0
